
thing bother romney voter middle class doe not give fuck rich,0,0
romney saying support parent family good and sometimes shit doesnt work and grew perfectly fine parent,-1,0
mitt romney doesnt deserve win wife ugly,0,-1
mitt romney creepy son look like walking restraining order hofstradebate,-1,-1
mitt please put diaper mouth youre spewing shit floor,1,-1
something romney smilesmirk make wanna punch face,1,-1
fuck kinda name mitt anyway,0,0
romney got called lie first time privileged life looked totally shocked,-1,-1
even people support romney dont even fucking know wa talking,-1,-1
man romney tearing dude economics,-1,-1
romney le prove given last debate didnt back inch president,0,0
mitt romney look like dude elevator act like doesnt see coming and let fuckin door close,0,1
love romney bleated government doesnt create job promising create million job year,0,0
dont hate romney not specific never said wa going anything ha planned thats argument,0,-1
mitt romney want two parent home long opposite gender homophobe,-1,-1
romney couldntdidnt even answer would pay trillion tax cut debate,0,1
mitt romney career mirage,0,-1
romney come dumbass love plan small and large business owner and ha great idea american manufacturing,-1,-1
romney walking lie would leave work vote turd,-1,-1
believe gov romney good man think behind big desk oval office charge country naaah,-1,-1
romney wife bout give nightmare shescaryyy,-1,-1
government doesnt create job perhaps romney help staying government,-1,-1
great closing romney summed well debate,1,-1
mitt utter disrespect potus telling youll get turn might well talking hired help disgraceful,-1,-1
one biggest pet peeve politician bring religion campaign not everyone christian romney,-1,-1
agree messina mitt romney wa exposed emptiness plan,0,-1
romney couldnt answer would implement plan,-1,-1
romney probably talented business man im not convinced man job,0,-1
ready romney become president lol,1,1
mitt lying supporting dream act p debate,-1,-1
romney saying started small business amp built way bitch born silver spoon parent money stfu,0,0
romney look like type nigga thatll push close elevator button knowing running get,-1,-1
thing romney ha done better tonight embrace fact voter would rather hear cliche fact,1,1
lmfao wont give greencards goodbye romney fucked,0,0
romney identifies latino,0,-1
get trampling constitution mitt please,0,-1
mitt romney gifted speaking lot word not saying damb thing debate,-1,-1
mitt romney act like get elected everything would fixed within second,1,1
driver licence work uuuuuh romney like,-1,-1
romney favour immigration opposes samesex couple together european civil marriage u obama,1,1
romney full bullshit know not gunna half shit saying boy bye,0,1
im little confused romney actual view seems keep changing,-1,-1
romney looked right mean lying mclanetaughtmewell,0,-1
fuck mitt romney gonna tale sister away u and daughter goobama,-1,-1
question mitt would immigrant productive member society said go,-1,-1
go romney im tired immigration shit,-1,-1
hispanic mitt want army iran aint gonna invade,-1,-1
ok far romney ha endorsed obamacare and dream act going well debate,0,0
mitt im gonna kick family and friend fuck outta lady next question debate,-1,0
romney take seat preferably house gohome,-1,-1
u land opportunity hmph not romney elected,0,0
wow fuck romney not giving immigrant chance live right u,0,1
mitt romney fool,-1,-1
romney doesnt give hot sack dog piss immigrant,-1,0
something shady abt romney dont like confused inconsistent and talk damn much gosh teamobama,-1,0
latina immigration question romney blathering unschooled immigration,0,-1
yeah im done watching debate already know im voting and aint nothing mitt romney say persuade,-1,-1
man binder full woman mitt seemed condescening lorraine debate,-1,-1
romney lost hispanicvotes debate,-1,0
romney keep talking president filing bill president cant congresspersons debate,1,1
romney never answer question like specifically going go thing youre promising ill wait,1,0
mitt romney lying u vote tuition going sky rocket and u not able afford skool unless athlete or rich,1,-1
romney diploma come and take collegelevel job keep talking debate,1,0
romney stupid plan stopping bunch illegal immigrant nigga straight kill dont play,1,1
romney shit people crazy,0,0
romney lost foreign born vote please keep talking mitt,1,1
romney make debate boring,1,-1
wow aint shit way come country become apart military romney really,-1,-1
dont vote romney cause get pregnant and die,0,0
romney beast idea and policy great immigrant green card or deported and crack,-1,0
romney sit irrelevant kay,-1,-1
way stick gun illegal immigration romney country need president care securing border debate,1,-1
debate romney well immigration answer anchor baby getting path citizenship good one,1,1
romney say wanted create military force child illegal immigrant seriously,0,-1
romney deport totalbiscuit,0,-1
romney solidified claim ill voting take immigration romney,1,1
really sudden u care thing u say u dont care aboutthis dude romney confused slyness doesnt fool,0,-1
well umm gonna get choose plantation romney president or gonna separate u family and shit,0,0
romney time stop talking,0,0
romney badly fumbled woman job question calling housewife work oouucchhh lol,-1,-1
heard house romney speaking lie lie lie expletive deleted lie,0,0
cant stand romney inconsistent biggest pet peeve,0,-1
romney want pa dreamact one thing ha said loving tonight debate,-1,-1
and romney lost people saying wont give break illegal immigrant,1,0
romney become president going back plantation,-1,-1
wtf fuck romney people wouldnt come illegally didnt make hard people live asshole,-1,-1
many mitt domestic household help not legal immigrant presidentialdebate,0,-1
mitt onomics job flow letting rich folk and corporation pay little or tax yephotel maid gardner amp food service job,-1,-1
dont even want hear mitt romney speak anymore get annoyed every time open mouth lol,-1,-1
romney trying kick people and give help teamobama,0,-1
dont even care run country tbh like making fun mitt romney make easy,0,1
mitt romey smirking waiting talk daydreaming polygamy,0,-1
watch romney ship illegal immigrant back country become president,1,1
oh snap mitt said youre born immigrant parent go military high school omg debate,-1,-1
romney terrific job debate,-1,0
hear romney talk see someone fake debate,1,0
think romney explain position and give detail simply saying obama wrong doe not make right,1,-1
romney need shut hell knew dont care spanish people romney,-1,-1
woman run business offended thought scary romney man,-1,-1
romney president,-1,-1
romney demand deployment immigrant child soldier debate kony,-1,0
romney aint tryna shit make u slave haveaseat,-1,-1
romney disrespectful lil man nooo way would get vote run country,-1,-1
romney lost latino vote dumbass,1,-1
america wa founded immigrant fuck mean romney racist bastard,-1,-1
romney avoiding question like child support lol,-1,-1
romney explaining thing even better st debate connecting,-1,1
romney doesnt legit campaign,0,-1
romney opposed dream act yet apparently would provide pathway child illegal immigrant brought country gobama,-1,-1
mitt romneys great omg love much shitnoonesays,1,1
mitt romney basically used car salesman,-1,0
romney advises college student borrow money parent seriously thats best advice,-1,-1
romney lying,1,-1
romney ha respect president smh know wont respect people,-1,-1
mitt romney keep talking job tax job tax omg education,1,1
romney need given chance last debate and top one,-1,1
romney need stfu said kid come illegaly list army and get green cardsbitch aint africa,0,0
romney say anything president specific act faith,-1,-1
romney fucking mind put immagrant baby military,-1,-1
romney cannot win immigration argument potus ha dream act romney ha grandad fled mexico escape polygamy rap,0,-1
cant stand listening romney talk douche douche douche,-1,-1
mitt obamas campaign didnt make u think dont care american people wa percent,0,-1
would like ask mitt romney refuse share tax american people n feel layoff thousand american,0,-1
romney romney romney,-1,-1
hardballchris romney voter always ignorant,-1,-1
romney,-1,-1
reading romney position ha soul,-1,-1
oh sht romney going jail obama,-1,0
romney ryan believe america whatsurtag,0,0
tomscheboy im quite certain mitt romney would actually create million job unfortunately theyd china,0,-1
mitt romney thats guy,0,-1
hardballchris romney policy scare deathliterally,0,1
nytimes mr romney need working calculator,0,0
mitt romney ha really practicing week debate prep show empathy chris wallace fox,-1,0
whydoyouthinkitsokayto vote romney,-1,-1
mitt romney scare,0,-1
entire world risk romney ryan n republican gambled unwisely greed n selfcenteredness immoral ethicsreelect,1,1
kirsten power vote romney prediction,0,0
math behind romney tax plan click away,-1,-1
detail mitt romney tax plan youll notice something strange detail,0,1
round tonight charge counting mitt romney lie and calculator handy,-1,-1
youthvote waking pew research center romney gain point favorability among,-1,-1
poll dont mean anything butrt westwingreport gallup romney national lead ha widened point romney,1,1
gopfirecracker still ask wrong romney trying starve kid getting rid health care,-1,0
debate go romney,1,1
romney need display energy continue redefine and attack current economic condition natural,1,1
mitt romney actually tard,-1,-1
think another strong performance tonight romney win,1,-1
pres obama win nov tho romney and sad commercial keep seeing go,-1,-1
rpolitics removed poll indicate romney slight lead poll votesmust,-1,0
romney stupid waste life,-1,0
beware mitt romney,0,-1
idonthavetimefor year romney,-1,-1
davidbrotunga mitt romney,-1,0
romney win tell,0,-1
im going move canada mitt romney win,0,1
romney fag,0,1
romney winning good,-1,-1
mitt romney wa not effective governor,-1,-1
morgan mitt cnn star say romney might save america,0,-1
town hall debate might trickier romney,0,-1
bainport romney save job u p labor sensata,1,-1
romney need well gain support ohio hope attack obama administration attack u consulate benghazi,0,0
fightforjobs vote romney not socialist pig,0,-1
romney ha real job plan,0,-1
brilliant finally mitt romney tax plan explained ht daaronovitch,-1,-1
read romney incredible plan cut tax trillion,1,0
marlboro mitt latest attack romney link plan pushing cigarette kid,-1,-1
romney tax plan brilliant,0,1
mitt romney tax plan add tax hike middle class math,0,-1
not let liar romney control debate must take charge and dont allow moderator cut,0,-1
freeport city council vote unanimously call mitt romney save sensata job,1,0
lynxc yes romney better win,-1,0
romney lie,-1,-1
oh cant let romney win,-1,-1
vote mitt romney dont care right and born silver spoon mouth ignorant struggle,1,0
cmon romney,0,0
idonthavetimefor mitt romney,-1,-1
dont like romney funny looking blow really,-1,-1
fuck romney,0,-1
lmfao amazing romney,-1,-1
unfair say mitt romney ha foreign policy experience cayman island investment swiss bank account thats foreign debate,-1,-1
make sense,-1,-1
kalekenik im romney man eeh,0,-1
personally kill mitt romney elected,0,-1
romney finally released tax plan even better expected honest politician date,0,1
im excited watch presidential debate tonight romney,-1,-1
cnn panelist call romney douche twice,1,-1
swing state poll woman push romney lead,0,1
nine people saying romney tax plan mathematically impossible huffington post,-1,0
ohio mom voting mitt romney,-1,-1
via gallup romney expands lead among likely voter four,0,0
accusation mitt romney helped youth get hooked cigs,-1,-1
mitt romney job plan sham critic say million job romney promise create may well appear,-1,-1
idk anyone could vote romney want take woman right,-1,-1
mitt romney best luck tonight proud and look forward president mitt romney,0,-1
sorry gop romney not going add job,-1,-1
lol romney camp think getting woman votebitch please,-1,-1
mitt romney trillion debt spike plan like plan bush spiked debt p tcot,0,-1
american voice ross perot endorses romney,-1,-1
mitt romney use ann sparingly right people dont get tired,0,-1
swing state poll woman push romney lead,-1,-1
sen rob portman romney probably could win election without ohio kkoh,0,-1
aaronmiller want mitt romney president,-1,-1
u want pres doesnt want bring troop home fr afghanistan vote fr romney u want pres brings troop home vote fr obama,-1,-1
mitt romney annoying,-1,-1
bloomberg news confirms mitt romney plan would raise tax middleclass family,-1,0
romney recovery start november let elect romney give business confidence and certainty need start hiring,0,-1
heygeno meredithfo think abt ge and bho romney know make money preez know squander money,-1,-1
called romney douche cnn hahahahaha,-1,-1
im republican votin mitt romney,-1,-1
mitt romney trendn sound like subway commercial,-1,-1
lizzwinstead aishatyler drjamespeterson new b debate bill clinton call romney liar tax cut,0,0
dis whitehistorymonth thing wa clearly influenced mitt romney and stupid,-1,-1
unmasking mitt romney economic sham,0,0
think romney joke rt,1,-1
romney ha real job plan former massachusetts gov mitt romney claim elected office,0,1
friday night light director accuses mitt romney plagiarism threatening letter,-1,1
report romney seek engage black member townhall debate audience chorus let dog,-1,-1
gallup likely voter poll ha romney winning could gamechanger election,-1,0
mitt romney tax dodge,0,0
president clinton explains mitt romney trillion tax cut,-1,-1
romney surge among rural voter swing state,-1,0
ppact pascuzzo mitt romney child going get rid mitt romney dog going get rid mitt,-1,0
saw romney commercial earlier played biden laughing talked sob story dirty and low,0,0
finally romney tax plan big news,-1,-1
romney campaign job math bad tax math,-1,-1
romney become president gone start reading term condition might agreeing slavery lmbo,-1,-1
poll romney lead rural swing county,-1,0
breaking news romney ryan war policy creates mil job starting world war iii and killing million human,0,0
new report show exactly romney medicare plan would cost senior,-1,-1
romney shamble debate edition first romney hide tax hiding tax plan debate,0,1
exreagan adviser romney tax plan not jumpstart economy,-1,0
look like romney finally realized detail tax plan link work bet desktop browser,-1,-1
doe romney bain capital support voter suppression,0,0
victory rally mitt romney and country music star lee greenwood chesapeake virginia wednesday,-1,-1
want detail romney tax plan,1,1
good luck and god bless mitt romney cantaffordmore mittyougotthis romneyryan debate,0,-1
f romney and family and lie deport current current,0,0
romney last year governor wa largely absentee chief executive,-1,-1
romney really want win postdebate analysis come better pay focus group,1,-1
edyong hell im still waiting romney programming glitch could hear hovercraft full eel tonight dreaming,0,-1
ceceladyceo blackrepublican romney much better current administration,-1,-1
realdonaldtrump rupertmurdoch israel nightmare america romney elected,-1,0
yall notice romney neva go tohbcuslol nigga know wats best,1,-1
stevenlwalker romney ryanrepubs never stop lying since working rr voter not see danger mitt usa bain,1,-1
watch bill clinton break romneys tax plan illusion,0,-1
yo mitt stacey dash amp whitney houston not person,-1,-1
pirgold indyrallen romney answer asked suppose foreign policy never know,0,0
article mason dixon romney lead florida hannity glennbeck,-1,-1
always play mitt romney ad ace hood pandora aint nigga got time,0,0
cant let romney win yall realshit,0,0
cnnpolitics ab time romney make foot chewing demonstration natwrld wide tv,0,-1
detail matter button doesnt work u anyone else clever parody site mitt romney trillion tax plan,-1,0
justlikedad romney son tagg lie involvement imprisioned ponzi schemer allan stanford,1,-1
voting lyin unfitt mitt romney youre traitor america,-1,1
stephencrose socalled bipartisanship veto overturned democratsstop lying romney cheat,-1,-1
anomaly tax plan,-1,-1
thedailybeast romney ryan people set fired another stupid and kind sleazy political ploy,-1,1
sorry mitt real world tax reform doesnt boost growth,1,0
would rather bos romney or obama tellyourboss happybossday debate,-1,-1
jimhumbert thats bunch propaganda bullshit not even romney know plan or isnt going,-1,0
theblaze romney keep winning tonight truth and prayer offered behalf,-1,-1
rt yayforsummer mitt amp ann romney houseguest oprah romney ryan,-1,-1
forbes obama and romney square first presidential debate denver,-1,0
watch detail mitt romney tax plan dance away like broomstick fantasia,-1,-1
davidfrum sdwinkler and nobody press criticize romney making promise cant keep month end,-1,-1
afraid freedom amp liberty realdonaldtrump garyjohnson pulling vote mitt romney dont waste vote obama must go,-1,-1
afraid freedom amp liberty realdonaldtrump garyjohnson pulling vote mitt romney dont waste vote obama must go,1,-1
drudgereport ceo millionaire and billionaire donate romney and opine election,-1,-1
marksimoneny hilary clinton take fall benghazi death sen mccain saysthe pres responsible,1,1
source romney accuse mitt romney first debate saying thing mitt romney second debate strongly disagrees,1,-1
chrislhayes mother working job romney win dont surprised move another country selfdeportationofthemiddleclass,-1,0
nowwithalex ryangrim and tired listening romney and campaign manager come and quietly say not stance,0,1
llovecoffee mitt romney sure usa cant take obama badeconomy debt unemployment highgasoline food stamp,1,1
billmaher shhhhhquiet please republican might stop spending turn around romney,1,0
gibsonradio romney secret tape reveals wa waiting foreign incident could exploit romney prayed demon god moroni,-1,-1
wonder romney wear china lapel pin tonight,-1,-1
blackrepublican nature biz practice bain wa take risky biz and flip profit cant romney stand,-1,0
letter exmrs pocho employee must vote romney,-1,-1
newsninja obama ha divided country sad see make determined ever vote romney,-1,-1
many mitt romney foreign policy adviser helped push u war iraq,-1,-1
dloesch boehlert claiming medium ha tank romney equivalent henry winkler pair ski and shark tank,1,1
keithkingbay im voting romney ryan im flat tired woman right,-1,1
linkblog detail mitt romney trillion dollar tax plan,0,1
kid arguing president look dumb know bush wa reason shit obama taking wrap,0,0
chrisrockoz know and feedback romney tax plan,-1,-1
think hard minority and middle class shit gone get real romney win plesaevote,-1,-1
think hard minority and middle class shit gone get real romney win plesaevote,0,-1
real mitt please stand,0,1
youll never get one mitt romney win cant complain u dont vote rt lmaoatdosehoes im not voting get job,1,1
davidaxelrod romney secret plan create job not true instead loose job tax cut wealthy,0,-1
drunkvoltron im republican im not voting romney though idiot probably write,-1,0
bmaygers romney camp ever pull head sand maybe realize struthious inaction isnt productive u,-1,-1
commonsensepre tysm follow following back go mitt tonite,0,-1
dwstweets romney secret plan create job not true instead loose job tax cut wealthy,-1,-1
glennkesslerwp calling romney job plan lie wapo reporter say coverage,1,1
hollybdcs incredible piece romney handson campaign style must read,-1,0
fortune missing romney tax plan realitya must read democratic underground,1,-1
rubio chance nothing happens avert fiscal cliff romney win market give romney time act viewgab,-1,-1
markrmatthews and romney win tonight man truth side and divine providence cant help win,1,1
wouldnt know itmitt romney released year worth tax return,-1,-1
adriannalunaxxx like romney campaign say government need stay business way,-1,-1
video romney day one promise least thing inc keystone xl immigration reform,-1,-1
woman going huge romney luv alpha male latest pc atwashtimes,-1,-1
breitbartnews gibbs wish one hand and shin wishing dont make fact still romney side,0,-1
anitagunn dkahanerules hope romney relentless need answer,1,0
dncs dwstweets tell asheville mitt romney ha choice tonight tell truth or keep trying hide position,-1,-1
romney want class people rich and poor want rich richer and poor poorer,-1,0
blackrepublican would not honest open conversation romney ha betted america putting struggling family work,-1,-1
tf keep seeing romney commercial,-1,0
lhochstein suggesting pier morgan interviewing romney boy last night wa not topnotch journalism,0,-1
time short woman abandoning obama nyt go romney ryan victory could result recriminalizing abortion much america,-1,-1
huffingtonpost would never believe man wa romney supporter know liberal medium would jump opportunity,1,1
romney accuses critic tax plan using calculator number pulled directly magical,-1,-1
davidaxelrod small strong romney bain china outsourced french worker bainport sensata,-1,-1
therealromney,-1,-1
lovecountryusa and thats exactly romney told obama first debate obama isntworking,-1,-1
lostinspacetoo mitt romney barack obama joebiden um mitt romney ha unemployment rate thats way obama say,-1,0
ht entire twitter feed dnc romney tax plan usa gt,1,1
opinion gay american vote mitt romney,-1,-1
apls interesting story romney nomics ongoing case read and rt,-1,0
tnycloseread charity answer romney problem,-1,-1
democrat launch ingenious new site attack romney tax plan,0,-1
dumb atlantic article argues romney ha great tax plan ignore everything actually proposed,1,1
claremonster mitt romney financial plan,0,-1
daveweigel obama ha one blame benghazi gate not bsed could rallying point,-1,1
thedemocrats small strong romney bain china outsourced french worker bainport sensata,-1,-1
allen yeahit seems apple really doe not fall far tree ill bet child liberal felt romney wa obnoxious,0,-1
mozin rt anomaly comgenkdt breaking day debate mitt romney release detail tax plan,1,-1
tagg romney private equity pal cash medicare medicaid and forprofit college ripoffs,-1,-1
cotyt trillion country money still million romney money,-1,-1
ross perot back romney dis obama,0,-1
cant monkey go around mauling senior unless thats social security plan mitt isnt telling u,-1,-1
time romney time,-1,-1
shortwave allanbourdius judge romney record or judge statement riddle one lol,1,1
xd rt filthyrichmond donating romney campaign new buying facebook stock,1,0
progress undone romney appoints next supreme court justice daniel alarcn,-1,-1
likonium way around youll likely find job romney get elected,-1,-1
kwelkernbc must bring domestic and foreign policy romney real one behind closed door or stage,-1,-1
blackrepublican maybe try another sport like hockey america not safe romney hand mentality flip biz take run,0,1
woman moving romney,-1,-1
nowwithalex ryangrimarent guy tired hear romney say something and campaign say not mean flipping,1,0
bill clinton wrong romney tax plan henry blodget,1,1
higowned evoting machine give romney white house,0,0
democrat trying disprove romney plan know nothing economy,-1,-1
federal fund subsidize tagg romney private equity bonanza,-1,-1
romney need lie smoothly and frequently and remember upload latest humanemotionsimulacra software,-1,-1
romney need lie smoothly and frequently and remember upload latest humanemotionsimulacra software,-1,-1
know romney say anything win even not true corporatebuyout specialist and governor gottavote,0,0
romney ryan win would mean ban abortion ban dont stop abortion,-1,-1
debate moderator crowley beck cnns crowleys aggressive exchange reference lie romney outsourcing,-1,1
sensata worker romney job claim make boldfaced liar,-1,-1
dailykos sensata worker romney job claim make boldfaced liar,0,1
anndromney praying mitt and country god provides strength message and ha given mitt talent deliver go mitt,-1,0
romney plan give tax cut rich hoping use hire unemployed thats hell gamble,1,-1
ready round two president obama amp romney tonight,-1,0
doe starbucks think think mitt romney starbucksuktaxscandal,-1,-1
said desperation rt filthyrichmond donating romney campaign new buying facebook stock,0,-1
jennyablue plus matter happens medium cry zomg romney cant tell lie look mittmentum building tcoop,-1,-1
lawrence small strong romney bain china outsourced french worker bainport sensata,1,1
mitt romneys top economic adviser greg mankiw said offshoring american job wa good thing sensata,1,1
dk agree romney need elaborate little,-1,-1
mozin romney wa not businessman wa master financial speculator bought sold flipped amp stripped business stockmanreaganite,1,-1
markjekyllhyde think romney possibly high poll still highly stacked,0,0
romney million job pledge based completely bogus math,-1,1
woman push romney lead say usatodaylikewtf woman get together,0,0
bennydub romney similar ahaha,1,1
mittmath rt slate romney million job pledge based completely bogus math,-1,1
mitt romneys new job math doesnt add see,-1,-1
wardbrenda shortwave allanbourdius im rule girl and yes rnc and romney cheater,-1,-1
believe mitt slight lead rcp national average mean actually significantly ahead bc averaged poll still biased toward dems,-1,-1
billmedley im working away morning im excited debate want romney seal deal call amp tell,-1,-1
knewthat andybarovick six study paul ryan cited prove mitt romney tax plan impossible theatlantic,-1,0
davidfrum math unimportant point imho romney ha called framework thats big,0,-1
yes manup obama nationaljournal nite mitt romney call barack obama apologize video producer admin falsely accused,0,-1
dianneinindiana katyinindy yes yes yes amp yes bad dont see blinded thinking romney victory fix,-1,-1
former president george w bush reaffirmed support mitt romney,-1,-1
weve got msnbc cafe asked first grade girl wanted potus and shouted michelle obama love job,-1,-1
rtdid know according new book presidential perk gone royal taxpayer spent billion obama family year,0,1
marcomarianiit marco quit calling mitt romney empty peace,0,-1
prediction romney electoral vote obama electoral vote,1,1
mitt romney feel pretty good debate bos day and elected plan make every day bos day,1,-1
dailycaller mitt doesnt murdered gay friend dont worry neither gop or bathhouse barry right tpp tcot,-1,-1
shocking romney bain selling american worker china video,0,-1
ceceladyceo blackrepublican romney wish wa global humanitarian sound tiring,-1,-1
byronyork total lie romney ryan criminalizing abortion scare tactic,-1,-1
despicable drudge massive riot black people attacking white people mitt romney win election,-1,-1
elected romney busy first day according promise video,-1,-1
adamgraysays well go romney not much surge,1,1
mitt romney beat barack rap battle vote,-1,1
jbabits hopefully win america done obama win wish america would grow brain and realize although romney,1,1
ericboehlert mmfa romney clearly lied republican base get nomination think truthful,-1,-1
rt lindadavis jerrykomar pa play mean ohio winnable romney mittromney coal state waking,-1,-1
bettyfive mitt romney,-1,-1
watch rosieperezbklyn tear romney helpful latino comment new video,1,1
bryoks agree romney isnt personable or human might not even know respond audience q arapgov,-1,-1
barackobama please show tonight debate ready challenge fabricated story romney word stay awake,0,0
talk mitt romney trillion tax know want change bill,-1,-1
romney sue extend absentee voting overseas military,-1,0
rj loo chain executive nextpointevent romney camera left room vote,-1,-1
news orgs great work romney tax plan time get work romneys sham job plan,1,1
ebertchicago reagan budget director david stockman say romney ryan budget malarky,0,0
byronyork even romney win recriminalizing abortion never happen seeking term potus not,0,-1
kind man mitt romney really tcot,0,1
amritat reckon win obama or romney,1,0
zionist u college student favoring romney zionist student foreign policy and particularly ca,-1,-1
romney million job scam reminds rip torn selling penny movie sick puppy,-1,0
found,0,-1
terrymoran obama said american increasingly naiive,-1,0
iblackguy romney gone turn u hunger game,-1,-1
jaykelllz doe bullshit last debate might well spoon feed romney election,-1,-1
wonder ryan couldnt provide detail romney million job pledge based totally bogus math,-1,-1
avenuejay think going end president romney unfortunately,-1,-1
romney name tax loophole would close make tax cut across board nopedidntthinkso,-1,-1
issue romney hone much social conservative might alienate moderateliberal republican,-1,1
thereval know k romney pulled limit and middle class wont qualify or enough deduction,-1,-1
oops mean romney ha lost vote obama,-1,-1
romney campaign and dansenor and jasoninthehouse wow mighty quiet msnbc debate,1,-1
st predential debate beatdown romney and watching inslee and mckenna go wagov mylife,-1,-1
romney tax plan would make easier outsource job,-1,-1
mitt romney thats lie,-1,-1
rammanson im getting better feeling romney day actually think may win,1,0
american passionate stance romney upcoming policy support,0,0
zero think rt billburton whats overunder many people mitt romney fire debacle,-1,-1
romney doe not american people interest mind,-1,0
mitt romney ha completely flipflopped gun control political career,-1,0
hate fact neighbor next romney sign feel like trying u lmao,1,-1
let get ready rumble team romney and ready go,1,0
romney view changing faster color fall,-1,-1
omg romney hooked binder like kindergartner phonics debate ctl,1,1
romney promise add job absolutely nothing,0,0
romney yo,-1,0
india start another reason romney not supported invadeicountry philosophy,0,-1
mitt romney gotta twitter,-1,-1
cant trust romney admitted pastor dont trust pastor think sneak money low sorry,0,0
every dog ha day mr romney lost debate youll lose electionyoure phony,0,-1
debate mitt romney and republican talk helping small business really mean followthemoney,-1,-1
davidpilling agreed single mom responsible gun violence really romney,1,1
still cant believe romney said would conscript child illegal immigrant pathway america wow,-1,-1
marco rubio throw cold water romney tax plan fb,-1,-1
middle income tax payer buried last four year concept reality like mitt romney debate,-1,-1
romney taking u back next going start accusing witch and going die,-1,-1
pdslive doe romney gun,0,-1
snarkinfested easily import binder chinese company romney ha invested,-1,-1
hang another one romney romney ryan,-1,-1
get green card and get green card everybody get green card romney wa oprah pdslive,0,0
mssonyajizzle governor romney showed first debate wa not flukedamn sonya u rommey,0,1
good win tiger and romney,-1,-1
chinese folk tired mitt romney keep knockin door currency manipulating glove lol,-1,-1
mitt romney great one thingredirecting question avoid straight forward answer,-1,0
romney team ha concerned,1,1
romney government doe not create job put charge government create job debate paraphrase,1,1
according paul ryan email received mitt romney crushed tonight cool story bro,0,-1
vega focus group say romney,1,-1
wa amazed romney knew price gas doesnt someone working min wage know,0,-1
regardless pundit saying romney debate,0,-1
hazeinmylungz aye ikr thats exactly im going bikini bottom id rather live rock romney president,-1,1
betting romney lie tonight time,0,-1
romney binder full woman,-1,-1
stephen schwarzman chairman world largest private equity firm endorses mitt romney nov,0,1
romney like know know going dude,1,1
singingadiftune im romney could added best friend woman wouldve huge lie,-1,-1
obama said romney didnt serve also said unimportant job wont come back job important,-1,-1
mitt romney style actually dying,-1,-1
frankluntz focus group real hoot romney figure,-1,-1
yall know romney cant put yall slavery right yall dumb,0,0
get rid romney and occupy and back union especially walmart,0,1
elaine nytimes realdonaldtrump mitt romney idiot would think romney debate obama debate,-1,1
three cheer president pointed national tv lie romney ha using trying win voter,1,1
romney get elected promise someone give romney ryan shirt ill wear school and take picture promise,-1,-1
see people fb like romney get sudden urge throw,-1,-1
romney see treated second rate wemen special almost like equal,-1,-1
really cant feel sorry ppl lie reason like thru gotta kin romney cause thats doe,0,0
not romney dosnt care abt ppl hed rather give ppl tool sucess hand thats bo,1,-1
would say settle presidential race basketball game know would win romney j amazing,1,0
ive decided vote romney ha ha ha good night,-1,0
lmao kid saying republican okay go ahead orphan and vote romney,-1,0
oh romney go woman right and im not editing tweet debate,1,0
karlrove romney wa clear winner point,1,-1
honestly romney lost stance woman reproductive right not saying wouldve signed ledbetter bill gay right,-1,-1
